stage_id,ranking,rider_time,rider_name,rider_country,rider_team,rider_age
1,33,15812,Yves Lampaert,Belgium,Quick-Step Floors,27
1,34,15812,Romain Bardet,France,AG2R La Mondiale,27
1,35,15812,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
1,36,15812,Mark Cavendish,Great Britain,Team Dimension Data,33
1,37,15812,Oliver Naesen,Belgium,AG2R La Mondiale,27
1,38,15812,Alejandro Valverde,Spain,Movistar Team,38
1,39,15812,Rick Zabel,Germany,Team Katusha-Alpecin,24
1,40,15812,Bauke Mollema,Netherlands,Trek-Segafredo,31
1,41,15812,Rudy Molard,France,Groupama-FDJ,28
1,42,15812,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
1,43,15812,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
1,44,15812,Rigoberto Urán,Colombia,EF Education First-Drapac p/b Cannondale,31
1,45,15812,Daniel Oss,Italy,Bora-Hansgrohe,31
1,46,15812,Lilian Calmejane,France,Direct Énergie,25
1,47,15812,Julien Simon,France,Cofidis,32
1,48,15812,Anthony Turgis,France,Cofidis,24
1,49,15812,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
1,50,15812,Gorka Izagirre,Spain,Bahrain-Merida,30
1,51,15812,Nils Politt,Germany,Team Katusha-Alpecin,24
1,52,15812,Daniel Martin,Ireland,UAE Team Emirates,31
1,53,15812,Laurent Pichon,France,Fortuneo-Samsic,31
1,54,15812,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
1,55,15812,Tejay Van Garderen,United States,BMC Racing Team,29
1,56,15812,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
1,57,15812,Sylvain Chavanel,France,Direct Énergie,39
1,58,15812,Romain Hardy,France,Fortuneo-Samsic,29
1,59,15812,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
1,60,15812,Søren Kragh Andersen,Denmark,Team Sunweb,23
1,61,15812,Marcel Sieberg,Germany,Lotto-Soudal,36
1,62,15812,Jens Keukeleire,Belgium,Lotto-Soudal,29
1,63,15812,Edward Theuns,Belgium,Team Sunweb,27
1,64,15834,Heinrich Haussler,Australia,Bahrain-Merida,34
1,65,15836,Axel Domont,France,AG2R La Mondiale,27
1,66,15836,Toms Skujins,Latvia,Trek-Segafredo,27
1,67,15844,Oliviero Troia,Italy,UAE Team Emirates,23
1,68,15845,Niki Terpstra,Netherlands,Quick-Step Floors,34
1,69,15846,Timo Roosen,Netherlands,LottoNL-Jumbo,25
1,70,15846,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
1,71,15852,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
1,72,15854,Omar Fraile,Spain,Astana,27
1,73,15854,Julien Vermote,Belgium,Team Dimension Data,28
1,74,15854,Magnus Cort Nielsen,Denmark,Astana,25
1,75,15854,Florian Vachon,France,Fortuneo-Samsic,33
1,76,15854,Marcus Burghardt,Germany,Bora-Hansgrohe,35
1,77,15854,Maciej Bodnar,Poland,Bora-Hansgrohe,33
1,78,15854,Amaël Moinard,France,Fortuneo-Samsic,36
1,79,15854,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
1,80,15854,Michael Gogl,Austria,Trek-Segafredo,24
1,81,15854,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
1,82,15854,Marco Marcato,Italy,UAE Team Emirates,34
1,83,15863,Richie Porte,Australia,BMC Racing Team,33
1,84,15863,Adam Yates,Great Britain,Mitchelton-Scott,25
1,85,15863,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
1,86,15863,Arthur Vichot,France,Groupama-FDJ,29
1,87,15863,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
1,88,15863,Ion Izagirre,Spain,Bahrain-Merida,29
1,89,15863,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
1,90,15863,Koen De Kort,Netherlands,Trek-Segafredo,35
1,91,15863,Chris Froome,Great Britain,Team Sky,33
1,92,15863,Julien Bernard,France,Trek-Segafredo,26
1,93,15863,Laurens Ten Dam,Netherlands,Team Sunweb,37
1,94,15863,Domenico Pozzovivo,Italy,Bahrain-Merida,35
1,95,15863,Rein Taaramäe,Estonia,Direct Énergie,31
1,96,15863,Robert Kiserlovski,Croatia,Team Katusha-Alpecin,31
1,97,15863,Tanel Kangert,Estonia,Astana,31
1,98,15863,Darwin Atapuma,Colombia,UAE Team Emirates,30
1,99,15863,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
1,100,15863,Maxime Bouet,France,Fortuneo-Samsic,31
1,101,15863,Nicolas Edet,France,Cofidis,30
1,102,15863,Daryl Impey,South Africa,Mitchelton-Scott,31
1,103,15863,Guillaume Martin,France,Wanty-Groupe Gobert,25
1,104,15874,Roberto Ferrari,Italy,UAE Team Emirates,35
1,105,15876,Serge Pauwels,Belgium,Team Dimension Data,34
1,106,15876,Mark Renshaw,Australia,Team Dimension Data,35
1,107,15876,Mathias Frank,Switzerland,AG2R La Mondiale,31
1,108,15884,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
1,109,15884,Romain Sicard,France,Direct Énergie,30
1,110,15886,Mikel Nieve,Spain,Mitchelton-Scott,34
1,111,15887,Andrey Amador,Costa Rica,Movistar Team,31
1,112,15887,Nairo Quintana,Colombia,Movistar Team,28
1,113,15887,Egan Bernal,Colombia,Team Sky,21
1,114,15889,Daniele Bennati,Italy,Movistar Team,37
1,115,15890,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
1,116,15890,Nikias Arndt,Germany,Team Sunweb,26
1,117,15890,Paul Martens,Germany,LottoNL-Jumbo,34
1,118,15890,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
1,119,15890,Jérôme Cousin,France,Direct Énergie,29
1,120,15894,Simon Geschke,Germany,Team Sunweb,32
1,121,15894,Dimitri Claeys,Belgium,Cofidis,31
1,122,15899,Michael Schär,Switzerland,BMC Racing Team,31
1,123,15899,Élie Gesbert,France,Fortuneo-Samsic,23
1,124,15902,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
1,125,15902,Jacopo Guarnieri,Italy,Groupama-FDJ,30
1,126,15902,Chad Haga,United States,Team Sunweb,29
1,127,15910,Gianni Moscon,Italy,Team Sky,24
1,128,15924,Imanol Erviti,Spain,Movistar Team,34
1,129,15932,Tony Martin,Germany,Team Katusha-Alpecin,33
1,130,15943,Pierre Latour,France,AG2R La Mondiale,24
1,131,15948,Thomas De Gendt,Belgium,Lotto-Soudal,31
1,132,15948,Alexis Vuillermoz,France,AG2R La Mondiale,30
1,133,15951,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
1,134,15951,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
1,135,15956,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
1,136,15956,Fabien Grellier,France,Direct Énergie,23
1,137,15956,Tim Declercq,Belgium,Quick-Step Floors,29
1,138,15956,Tsgabu Grmay,Ethiopia,Trek-Segafredo,26
1,139,15956,David Gaudu,France,Groupama-FDJ,21
1,140,15956,Marc Soler,Spain,Movistar Team,24
1,141,15956,Jesús Herrada,Spain,Cofidis,27
1,142,15956,Damien Gaudin,France,Direct Énergie,31
1,143,15956,Stefan Küng,Switzerland,BMC Racing Team,24
1,144,15956,Franco Pellizotti,Italy,Bahrain-Merida,40
1,145,15956,Pawel Poljanski,Poland,Bora-Hansgrohe,28
1,146,15956,Anthony Perez,France,Cofidis,27
1,147,15956,Rory Sutherland,Australia,UAE Team Emirates,36
1,148,15956,Michal Kwiatkowski,Poland,Team Sky,28
1,149,15956,Daniel Navarro,Spain,Cofidis,34
1,150,15956,Luke Rowe,Great Britain,Team Sky,28
1,151,15974,Patrick Bevin,New Zealand,BMC Racing Team,27
1,152,15976,Wout Poels,Netherlands,Team Sky,30
1,153,15976,Ian Boswell,United States,Team Katusha-Alpecin,27
1,154,15976,José Joaquín Rojas,Spain,Movistar Team,33
1,155,15980,Silvan Dillier,Switzerland,AG2R La Mondiale,27
1,156,15992,Luke Durbridge,Australia,Mitchelton-Scott,27
1,157,15994,Yoann Offredo,France,Wanty-Groupe Gobert,31
1,158,15994,Jack Bauer,New Zealand,Mitchelton-Scott,33
1,159,15994,Damiano Caruso,Italy,BMC Racing Team,30
1,160,15994,Tony Gallopin,France,AG2R La Mondiale,30
1,161,15994,Jelle Vanendert,Belgium,Lotto-Soudal,33
1,162,15994,Jasper De Buyst,Belgium,Lotto-Soudal,24
1,163,15994,Kevin Ledanois,France,Fortuneo-Samsic,24
1,164,16004,Tomasz Marczynski,Poland,Lotto-Soudal,34
1,165,16056,Simon Gerrans,Australia,BMC Racing Team,38
1,166,16056,Mathew Hayman,Australia,Mitchelton-Scott,40
1,167,16056,Michael Hepburn,Australia,Mitchelton-Scott,26
1,168,16056,Damien Howson,Australia,Mitchelton-Scott,25
1,169,16056,Jay Thomson,South Africa,Team Dimension Data,32
1,170,16056,Jesper Hansen,Denmark,Astana,27
1,171,16056,Robert Gesink,Netherlands,LottoNL-Jumbo,32
1,172,16195,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
1,173,16195,Arnaud Démare,France,Groupama-FDJ,26
1,174,16195,Olivier Le Gac,France,Groupama-FDJ,24
1,175,16280,Jonathan Castroviejo,Spain,Team Sky,31
1,176,16282,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
2,1,14797,Peter Sagan,Slovakia,Bora-Hansgrohe,28
2,2,14797,Sonny Colbrelli,Italy,Bahrain-Merida,28
2,3,14797,Arnaud Démare,France,Groupama-FDJ,26
2,4,14797,André Greipel,Germany,Lotto-Soudal,35
2,5,14797,Alexander Kristoff,Norway,UAE Team Emirates,31
2,6,14797,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
2,7,14797,Alejandro Valverde,Spain,Movistar Team,38
2,8,14797,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
2,9,14797,John Degenkolb,Germany,Trek-Segafredo,29
2,10,14797,Philippe Gilbert,Belgium,Quick-Step Floors,36
2,11,14797,Julian Alaphilippe,France,Quick-Step Floors,26
2,12,14797,Jasper Stuyven,Belgium,Trek-Segafredo,26
2,13,14797,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
2,14,14797,Bob Jungels,Luxembourg,Quick-Step Floors,25
2,15,14797,Greg Van Avermaet,Belgium,BMC Racing Team,33
2,16,14797,Tom Dumoulin,Netherlands,Team Sunweb,27
2,17,14797,Pierre Latour,France,AG2R La Mondiale,24
2,18,14797,Richie Porte,Australia,BMC Racing Team,33
2,19,14797,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
2,20,14797,Koen De Kort,Netherlands,Trek-Segafredo,35
2,21,14797,Michal Kwiatkowski,Poland,Team Sky,28
2,22,14797,Adam Yates,Great Britain,Mitchelton-Scott,25
2,23,14797,Geraint Thomas,Great Britain,Team Sky,32
2,24,14797,Guillaume Martin,France,Wanty-Groupe Gobert,25
2,25,14797,Jakob Fuglsang,Denmark,Astana,33
2,26,14797,Romain Bardet,France,AG2R La Mondiale,27
2,27,14797,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
2,28,14797,Fernando Gaviria,Colombia,Quick-Step Floors,23
2,29,14797,Damiano Caruso,Italy,BMC Racing Team,30
2,30,14797,Stefan Küng,Switzerland,BMC Racing Team,24
2,31,14797,Chris Froome,Great Britain,Team Sky,33
2,32,14797,Dylan Groenewegen,Netherlands,LottoNL-Jumbo,25
2,33,14797,Egan Bernal,Colombia,Team Sky,21
2,34,14797,Laurent Pichon,France,Fortuneo-Samsic,31
2,35,14797,Mark Cavendish,Great Britain,Team Dimension Data,33
2,36,14797,Nairo Quintana,Colombia,Movistar Team,28
2,37,14797,Warren Barguil,France,Fortuneo-Samsic,26
2,38,14797,Bauke Mollema,Netherlands,Trek-Segafredo,31
2,39,14797,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
2,40,14797,Vincenzo Nibali,Italy,Bahrain-Merida,33
2,41,14797,Rigoberto Urán,Colombia,EF Education First-Drapac p/b Cannondale,31
2,42,14797,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
2,43,14797,Marcus Burghardt,Germany,Bora-Hansgrohe,35
2,44,14797,Søren Kragh Andersen,Denmark,Team Sunweb,23
2,45,14797,Lilian Calmejane,France,Direct Énergie,25
2,46,14797,Robert Kiserlovski,Croatia,Team Katusha-Alpecin,31
2,47,14797,Arthur Vichot,France,Groupama-FDJ,29
2,48,14797,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
2,49,14797,Mathew Hayman,Australia,Mitchelton-Scott,40
2,50,14797,Rudy Molard,France,Groupama-FDJ,28
2,51,14797,Daniel Martin,Ireland,UAE Team Emirates,31
2,52,14797,Tejay Van Garderen,United States,BMC Racing Team,29
2,53,14797,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
2,54,14797,Rafal Majka,Poland,Bora-Hansgrohe,28
2,55,14797,Kristijan Koren,Slovenia,Bahrain-Merida,31
2,56,14797,Mikel Landa,Spain,Movistar Team,28
2,57,14797,Alexis Vuillermoz,France,AG2R La Mondiale,30
2,58,14797,Edward Theuns,Belgium,Team Sunweb,27
2,59,14797,Jens Keukeleire,Belgium,Lotto-Soudal,29
2,60,14797,Gorka Izagirre,Spain,Bahrain-Merida,30
2,61,14797,Laurens Ten Dam,Netherlands,Team Sunweb,37
2,62,14797,Edvald Boasson Hagen,Norway,Team Dimension Data,31
2,63,14797,Domenico Pozzovivo,Italy,Bahrain-Merida,35
2,64,14797,Tiesj Benoot,Belgium,Lotto-Soudal,24
2,65,14797,Tanel Kangert,Estonia,Astana,31
2,66,14797,José Joaquín Rojas,Spain,Movistar Team,33
2,67,14797,Romain Hardy,France,Fortuneo-Samsic,29
2,68,14797,Sylvain Chavanel,France,Direct Énergie,39
2,69,14797,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
2,70,14797,Anthony Turgis,France,Cofidis,24
2,71,14797,Daniel Oss,Italy,Bora-Hansgrohe,31
2,72,14797,Oliver Naesen,Belgium,AG2R La Mondiale,27
2,73,14797,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
2,74,14797,Nikias Arndt,Germany,Team Sunweb,26
2,75,14797,Mark Renshaw,Australia,Team Dimension Data,35
2,76,14797,Jacopo Guarnieri,Italy,Groupama-FDJ,30
2,77,14797,Axel Domont,France,AG2R La Mondiale,27
2,78,14797,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
2,79,14797,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
2,80,14797,Rick Zabel,Germany,Team Katusha-Alpecin,24
2,81,14797,Élie Gesbert,France,Fortuneo-Samsic,23
2,82,14797,Thomas Boudat,France,Direct Énergie,24
2,83,14797,Maxime Bouet,France,Fortuneo-Samsic,31
2,84,14797,Tomasz Marczynski,Poland,Lotto-Soudal,34
2,85,14797,Simon Gerrans,Australia,BMC Racing Team,38
2,86,14797,Julien Vermote,Belgium,Team Dimension Data,28
2,87,14797,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
2,88,14797,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
2,89,14797,Serge Pauwels,Belgium,Team Dimension Data,34
2,90,14797,Rein Taaramäe,Estonia,Direct Énergie,31
2,91,14797,Mathias Frank,Switzerland,AG2R La Mondiale,31
2,92,14797,Mikel Nieve,Spain,Mitchelton-Scott,34
2,93,14797,Jack Bauer,New Zealand,Mitchelton-Scott,33
2,94,14797,Timo Roosen,Netherlands,LottoNL-Jumbo,25
2,95,14797,Damien Gaudin,France,Direct Énergie,31
2,96,14797,Marco Marcato,Italy,UAE Team Emirates,34
2,97,14797,Tony Gallopin,France,AG2R La Mondiale,30
2,98,14797,Simon Geschke,Germany,Team Sunweb,32
2,99,14797,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
2,100,14797,Darwin Atapuma,Colombia,UAE Team Emirates,30
2,101,14797,Romain Sicard,France,Direct Énergie,30
2,102,14797,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
2,103,14797,Imanol Erviti,Spain,Movistar Team,34
2,104,14797,Paul Martens,Germany,LottoNL-Jumbo,34
2,105,14797,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
2,106,14797,Chad Haga,United States,Team Sunweb,29
2,107,14797,Amaël Moinard,France,Fortuneo-Samsic,36
2,108,14797,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
2,109,14797,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
2,110,14797,Maciej Bodnar,Poland,Bora-Hansgrohe,33
2,111,14797,Roberto Ferrari,Italy,UAE Team Emirates,35
2,112,14797,Julien Bernard,France,Trek-Segafredo,26
2,113,14797,Marcel Sieberg,Germany,Lotto-Soudal,36
2,114,14797,Michael Gogl,Austria,Trek-Segafredo,24
2,115,14797,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
2,116,14797,Magnus Cort Nielsen,Denmark,Astana,25
2,117,14797,Michael Valgren,Denmark,Astana,26
2,118,14896,Yves Lampaert,Belgium,Quick-Step Floors,27
2,119,14896,Fabien Grellier,France,Direct Énergie,23
2,120,14797,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
2,121,14896,Florian Vachon,France,Fortuneo-Samsic,33
2,122,14797,Ion Izagirre,Spain,Bahrain-Merida,29
2,123,14904,Jérôme Cousin,France,Direct Énergie,29
2,124,14904,Dmitriy Gruzdev,Kazakhstan,Astana,32
2,125,14797,Jasper De Buyst,Belgium,Lotto-Soudal,24
2,126,14942,Daniele Bennati,Italy,Movistar Team,37
2,127,14942,Marc Soler,Spain,Movistar Team,24
2,128,14942,Nicolas Edet,France,Cofidis,30
2,129,14942,Andrey Amador,Costa Rica,Movistar Team,31
2,130,14942,Yoann Offredo,France,Wanty-Groupe Gobert,31
2,131,14942,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
2,132,14942,Olivier Le Gac,France,Groupama-FDJ,24
2,133,14942,Jay Thomson,South Africa,Team Dimension Data,32
2,134,14942,Patrick Bevin,New Zealand,BMC Racing Team,27
2,135,14942,David Gaudu,France,Groupama-FDJ,21
2,136,14942,Robert Gesink,Netherlands,LottoNL-Jumbo,32
2,137,14942,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
2,138,14942,Michael Schär,Switzerland,BMC Racing Team,31
2,139,14942,Jelle Vanendert,Belgium,Lotto-Soudal,33
2,140,14942,Kevin Ledanois,France,Fortuneo-Samsic,24
2,141,14942,Jesper Hansen,Denmark,Astana,27
2,142,14942,Franco Pellizotti,Italy,Bahrain-Merida,40
2,143,14942,Daniel Navarro,Spain,Cofidis,34
2,144,14942,Rory Sutherland,Australia,UAE Team Emirates,36
2,145,14942,Omar Fraile,Spain,Astana,27
2,146,14942,Pawel Poljanski,Poland,Bora-Hansgrohe,28
2,147,14942,Luke Rowe,Great Britain,Team Sky,28
2,148,14797,Michael Matthews,Australia,Team Sunweb,27
2,149,14942,Jesús Herrada,Spain,Cofidis,27
2,150,14942,Gianni Moscon,Italy,Team Sky,24
2,151,14942,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
2,152,14950,Dimitri Claeys,Belgium,Cofidis,31
2,153,14980,Niki Terpstra,Netherlands,Quick-Step Floors,34
2,154,14994,Tim Declercq,Belgium,Quick-Step Floors,29
2,155,14994,Thomas De Gendt,Belgium,Lotto-Soudal,31
2,156,14994,Oliviero Troia,Italy,UAE Team Emirates,23
2,157,14994,Wout Poels,Netherlands,Team Sky,30
2,158,14997,Silvan Dillier,Switzerland,AG2R La Mondiale,27
2,159,14797,Maximiliano Richeze,Argentina,Quick-Step Floors,35
2,160,15021,Damien Howson,Australia,Mitchelton-Scott,25
2,161,15039,Nils Politt,Germany,Team Katusha-Alpecin,24
2,162,15039,Marcel Kittel,Germany,Team Katusha-Alpecin,30
2,163,15039,Tony Martin,Germany,Team Katusha-Alpecin,33
2,164,15039,Ian Boswell,United States,Team Katusha-Alpecin,27
2,165,15047,Michael Hepburn,Australia,Mitchelton-Scott,26
2,166,15050,Toms Skujins,Latvia,Trek-Segafredo,27
2,167,14797,Heinrich Haussler,Australia,Bahrain-Merida,34
2,168,14797,Julien Simon,France,Cofidis,32
2,169,14797,Christophe Laporte,France,Cofidis,25
2,170,15068,Anthony Perez,France,Cofidis,27
2,171,14797,Daryl Impey,South Africa,Mitchelton-Scott,31
2,172,15115,Jonathan Castroviejo,Spain,Team Sky,31
2,173,15175,Luke Durbridge,Australia,Mitchelton-Scott,27
2,174,15282,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
3,1,2326,Patrick Bevin,New Zealand,BMC Racing Team,27
3,1,2326,Greg Van Avermaet,Belgium,BMC Racing Team,33
3,1,2326,Damiano Caruso,Italy,BMC Racing Team,30
3,1,2326,Richie Porte,Australia,BMC Racing Team,33
3,1,2326,Tejay Van Garderen,United States,BMC Racing Team,29
3,1,2326,Stefan Küng,Switzerland,BMC Racing Team,24
3,1,2326,Simon Gerrans,Australia,BMC Racing Team,38
3,1,2326,Michael Schär,Switzerland,BMC Racing Team,31
3,2,2330,Geraint Thomas,Great Britain,Team Sky,32
3,2,2330,Chris Froome,Great Britain,Team Sky,33
3,2,2330,Michal Kwiatkowski,Poland,Team Sky,28
3,2,2330,Gianni Moscon,Italy,Team Sky,24
3,2,2330,Egan Bernal,Colombia,Team Sky,21
3,2,2330,Jonathan Castroviejo,Spain,Team Sky,31
3,2,2330,Wout Poels,Netherlands,Team Sky,30
3,2,2330,Luke Rowe,Great Britain,Team Sky,28
3,3,2333,Yves Lampaert,Belgium,Quick-Step Floors,27
3,3,2333,Julian Alaphilippe,France,Quick-Step Floors,26
3,3,2333,Bob Jungels,Luxembourg,Quick-Step Floors,25
3,3,2333,Philippe Gilbert,Belgium,Quick-Step Floors,36
3,3,2333,Niki Terpstra,Netherlands,Quick-Step Floors,34
3,3,2333,Maximiliano Richeze,Argentina,Quick-Step Floors,35
3,3,2333,Fernando Gaviria,Colombia,Quick-Step Floors,23
3,3,2333,Tim Declercq,Belgium,Quick-Step Floors,29
3,4,2335,Adam Yates,Great Britain,Mitchelton-Scott,25
3,4,2335,Michael Hepburn,Australia,Mitchelton-Scott,26
3,4,2335,Daryl Impey,South Africa,Mitchelton-Scott,31
3,4,2335,Jack Bauer,New Zealand,Mitchelton-Scott,33
3,4,2335,Mikel Nieve,Spain,Mitchelton-Scott,34
3,4,2335,Damien Howson,Australia,Mitchelton-Scott,25
3,4,2335,Luke Durbridge,Australia,Mitchelton-Scott,27
3,4,2335,Mathew Hayman,Australia,Mitchelton-Scott,40
3,5,2337,Michael Matthews,Australia,Team Sunweb,27
3,5,2337,Chad Haga,United States,Team Sunweb,29
3,5,2337,Simon Geschke,Germany,Team Sunweb,32
3,5,2337,Søren Kragh Andersen,Denmark,Team Sunweb,23
3,5,2337,Tom Dumoulin,Netherlands,Team Sunweb,27
3,5,2337,Nikias Arndt,Germany,Team Sunweb,26
3,5,2337,Edward Theuns,Belgium,Team Sunweb,27
3,5,2337,Laurens Ten Dam,Netherlands,Team Sunweb,37
3,6,2361,Rigoberto Urán,Colombia,EF Education First-Drapac p/b Cannondale,31
3,6,2361,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
3,6,2361,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
3,6,2361,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
3,6,2361,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
3,6,2361,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
3,6,2361,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
3,6,2361,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
3,7,2376,Maciej Bodnar,Poland,Bora-Hansgrohe,33
3,7,2376,Daniel Oss,Italy,Bora-Hansgrohe,31
3,7,2376,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
3,7,2376,Rafal Majka,Poland,Bora-Hansgrohe,28
3,7,2376,Pawel Poljanski,Poland,Bora-Hansgrohe,28
3,7,2376,Peter Sagan,Slovakia,Bora-Hansgrohe,28
3,7,2376,Marcus Burghardt,Germany,Bora-Hansgrohe,35
3,7,2376,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
3,8,2377,Jakob Fuglsang,Denmark,Astana,33
3,8,2377,Magnus Cort Nielsen,Denmark,Astana,25
3,8,2377,Tanel Kangert,Estonia,Astana,31
3,8,2377,Omar Fraile,Spain,Astana,27
3,8,2377,Michael Valgren,Denmark,Astana,26
3,8,2377,Dmitriy Gruzdev,Kazakhstan,Astana,32
3,8,2377,Jesper Hansen,Denmark,Astana,27
3,9,2378,Tony Martin,Germany,Team Katusha-Alpecin,33
3,9,2378,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
3,9,2378,Nils Politt,Germany,Team Katusha-Alpecin,24
3,9,2378,Ian Boswell,United States,Team Katusha-Alpecin,27
3,9,2378,Robert Kiserlovski,Croatia,Team Katusha-Alpecin,31
3,9,2378,Marcel Kittel,Germany,Team Katusha-Alpecin,30
3,9,2378,Rick Zabel,Germany,Team Katusha-Alpecin,24
3,9,2378,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
3,10,2379,Andrey Amador,Costa Rica,Movistar Team,31
3,10,2379,Mikel Landa,Spain,Movistar Team,28
3,10,2379,Alejandro Valverde,Spain,Movistar Team,38
3,10,2379,Nairo Quintana,Colombia,Movistar Team,28
3,10,2379,Marc Soler,Spain,Movistar Team,24
3,10,2379,José Joaquín Rojas,Spain,Movistar Team,33
3,10,2379,Imanol Erviti,Spain,Movistar Team,34
3,10,2379,Daniele Bennati,Italy,Movistar Team,37
3,11,2392,Domenico Pozzovivo,Italy,Bahrain-Merida,35
3,11,2392,Gorka Izagirre,Spain,Bahrain-Merida,30
3,11,2392,Ion Izagirre,Spain,Bahrain-Merida,29
3,11,2392,Vincenzo Nibali,Italy,Bahrain-Merida,33
3,11,2392,Franco Pellizotti,Italy,Bahrain-Merida,40
3,11,2392,Sonny Colbrelli,Italy,Bahrain-Merida,28
3,11,2392,Kristijan Koren,Slovenia,Bahrain-Merida,31
3,11,2392,Heinrich Haussler,Australia,Bahrain-Merida,34
3,12,2401,Pierre Latour,France,AG2R La Mondiale,24
3,12,2401,Alexis Vuillermoz,France,AG2R La Mondiale,30
3,12,2401,Romain Bardet,France,AG2R La Mondiale,27
3,12,2401,Mathias Frank,Switzerland,AG2R La Mondiale,31
3,12,2401,Oliver Naesen,Belgium,AG2R La Mondiale,27
3,12,2401,Tony Gallopin,France,AG2R La Mondiale,30
3,12,2401,Axel Domont,France,AG2R La Mondiale,27
3,12,2401,Silvan Dillier,Switzerland,AG2R La Mondiale,27
3,13,2401,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
3,13,2401,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
3,13,2401,Paul Martens,Germany,LottoNL-Jumbo,34
3,13,2401,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
3,13,2401,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
3,13,2401,Robert Gesink,Netherlands,LottoNL-Jumbo,32
3,13,2401,Timo Roosen,Netherlands,LottoNL-Jumbo,25
3,13,2401,Dylan Groenewegen,Netherlands,LottoNL-Jumbo,25
3,14,2402,John Degenkolb,Germany,Trek-Segafredo,29
3,14,2402,Jasper Stuyven,Belgium,Trek-Segafredo,26
3,14,2402,Bauke Mollema,Netherlands,Trek-Segafredo,31
3,14,2402,Toms Skujins,Latvia,Trek-Segafredo,27
3,14,2402,Koen De Kort,Netherlands,Trek-Segafredo,35
